LO,LA,FL
-7603.459592,4864980.354,2
-7602.032338,4864980.707,2
-7610.243432,4864976.718,2
-7601.881362,4864980.446,2
-7598.894165,4864981.205,2
-7596.255569,4864982.508,2
-7604.812832,4864981.198,2
-7590.968252,4864985.337,2
-7601.402468,4864982.957,2
-7614.831145,4864980.021,2
-7644.321738,4864947.507,2
-7647.650802,4864944.758,2
-7609.536876,4864979.766,2
-7646.815675,4864932.677,2
-7649.54162,4864943.519,2
-7649.943942,4864937.057,2
-7650.607833,4864930.024,2
-7649.24926,4864935.976,2
-7645.125783,4864927.477,2
-7642.357056,4864919.558,2
-7639.716465,4864913.386,2
-7645.685711,4864924.527,2
-7637.222381,4864905.313,2
-7637.388694,4864909.374,2
-7637.254985,4864905.526,2
-7638.67663,4864905.04,2
-7641.175248,4864916.338,2
-7646.353799,4864925.098,2
-7640.605842,4864912.449,2
-7639.782943,4864909.061,2
-7638.458068,4864905.897,2
-7656.534009,4864935.092,2
-7668.00552,4864937.481,2
-7655.007447,4864930.898,2
-7664.882304,4864937.377,2
-7661.241344,4864934.261,2
-7678.702517,4864933.445,2
-7682.595362,4864930.532,2
-7683.86499,4864931.607,2
-7676.017454,4864933.549,2
-7683.642216,4864931.192,2
-7686.126,4864929.671,2
-7678.181762,4864932.497,2
-7677.044594,4864932.87,2
-7683.338445,4864931.869,2
-7636.369711,4864964.97,3
-7633.915882,4864967.404,3
-7633.249358,4864962.608,3
-7662.456563,4864938.116,2
-7609.867083,4864978.038,3
-7617.973472,4864975.837,3
-7635.338946,4864980.988,3
-7629.280503,4864982.896,3
-7619.491503,4864977.297,3
-7607.188895,4864979.327,3
-7609.209256,4864978.038,3
-7615.157722,4864982.731,3
-7601.835022,4864980.536,3
-7586.534828,4864985.819,3
-7595.048837,4864982.891,3
-7595.920991,4864982.897,3
-7591.316565,4864983.128,3
-7610.78733,4864977.351,3
-7598.624977,4864983.355,3
-7634.996543,4864996.581,3
-7603.943917,4864981.439,3
-7595.594018,4864982.978,3
-7639.319912,4865006.274,3
-7637.268227,4864995.13,3
-7638.949596,4865001.095,3
-7637.776821,4864996.799,3
-7639.711841,4864999.976,3
-7640.790766,4865011.409,3
-7639.826513,4865006.547,3
-7641.833422,4865014.117,3
-7641.459959,4865010.216,3
-7617.309448,4864998.233,3
-7645.815236,4864943.296,3
-7639.914811,4864947.722,3
-7644.440736,4864945.313,3
-7614.447297,4864984.049,2
-7641.865625,4864922.453,3
-7642.931002,4864921.68,3
-7649.416299,4864936.345,3
-7644.42566,4864930.379,3
-7637.685407,4864901.347,3
-7636.990909,4864903.084,3
-7637.644102,4864908.594,3
-7638.20193,4864903.958,3
-7640.217448,4864921.449,3
-7638.180837,4864904.132,3
-7659.481879,4864936.058,3
-7659.434453,4864937.392,3
-7655.25544,4864932.2,3
-7667.58264,4864937.347,3
-7665.863839,4864936.417,3
-7679.47344,4864932.467,3
-7682.92447,4864932.224,3
-7673.349793,4864935.447,3
-7682.264166,4864932.18,3
-7688.310986,4864928.213,3
-7688.373006,4864928.725,3
-7658.640748,4864933.452,3
-7681.375484,4864930.538,3
-7681.612527,4864931.523,3
-7518.231063,4864949.453,0
-7536.461948,4864918.028,0
-7529.95762,4864940.848,0
-7531.865224,4864931.789,0
-7657.588101,4864934.986,3
-7540.748864,4864920.758,0
-7534.666542,4864930.638,0
-7523.380483,4864951.654,0
-7533.115818,4864939.594,0
-7559.827341,4864887.62,0
-7570.052145,4864874.633,0
-7564.560744,4864867.198,0
-7571.427381,4864874.633,0
-7562.208455,4864870.858,0
-7384.834485,4864841.475,3
-7556.104772,4864885.641,0
-7382.063756,4864764.677,3
-7390.059907,4864842.655,3
-7379.0169,4864843.123,3
-7376.255366,4864849.052,3
-7385.81328,4864836.516,3
-7384.619871,4864843.348,3
-7376.946042,4864854.605,3
-7386.265086,4864847.686,3
-7380.524005,4864848.422,3
-7376.700072,4864853.131,3
-7384.823014,4864847.37,3
-7373.973988,4864851.558,3
-7378.127243,4864856.168,3
-7372.913733,4864848.397,3
-7373.554287,4864860.007,3
-7377.572684,4864861.441,3
-7367.572956,4864845.582,3
-7371.341617,4864847.156,3
-7364.158156,4864843.017,3
-7359.372203,4864840.643,3
-7375.127952,4864848.589,3
-7348.063053,4864837.346,3
-7367.492529,4864843.937,3
-7372.566534,4864849.985,3
-7364.682116,4864833.97,3
-7353.31326,4864835.359,3
-7358.103316,4864839.411,3
-7366.844284,4864846.884,3
-7366.155099,4864842.382,3
-7344.89554,4864828.047,3
-7329.982869,4864821.973,3
-7335.669177,4864827.062,3
-7327.231566,4864821.367,3
-7355.431724,4864835.545,3
-7324.713915,4864820.279,3
-7320.104011,4864817.451,3
-7324.768017,4864812.29,3
-7325.108246,4864817.146,3
-7318.383176,4864814.721,3
-7321.86456,4864812.763,3
-7319.242311,4864812.667,3
-7321.887895,4864813.257,3
-7324.707553,4864814.746,3
-7315.434003,4864816.139,3
-7315.837166,4864816.357,3
-7316.784998,4864815.066,3
-7329.955429,4864828.104,3
-7315.256919,4864812.24,3
-7312.490725,4864808.964,3
-7342.883229,4864804.417,3
-7329.643845,4864796.401,3
-7313.896814,4864810.772,3
-7325.939341,4864794.748,3
-7332.176429,4864798.932,3
-7314.375265,4864792.063,3
-7316.985269,4864792.063,3
-7532.800614,4864927.618,1
-7534.909884,4864919.449,1
-7527.526456,4864919.32,1
-7528.937784,4864919.449,1
-7332.923178,4864792.063,3
-7524.155222,4864942.66,1
-7518.438763,4864937.65,1
-7533.046935,4864934.944,1
-7520.868321,4864934.056,1
-7518.731093,4864935.323,1
-7516.016071,4864941.918,1
-7516.497878,4864940.53,1
-7527.470697,4864949.413,1
-7518.033118,4864949.291,1
-7528.216638,4864958.424,1
-7534.805443,4864948.369,1
-7534.045778,4864944.734,1
-7527.450595,4864959.505,1
-7527.900213,4864959.505,1
-7523.977197,4864934.028,1
-7540.64465,4864928.639,1
-7534.596798,4864943.874,1
-7534.211435,4864949.328,1
-7560.00089,4864868.604,1
-7544.619497,4864925.311,1
-7543.608978,4864929.948,1
-7543.003311,4864932.209,1
-7560.428224,4864888.356,1
-7560.982382,4864869.84,0
-7559.798104,4864862.934,1
-7562.346597,4864866.23,1
-7559.640276,4864859.337,1
-7567.377684,4864873.172,1
-7561.752317,4864860.81,1
-7577.55705,4864869.704,1
-7576.450482,4864872.114,1
-7567.339752,4864884.694,1
-7567.9877,4864871.773,1
-7573.518012,4864870.863,1
-7569.770371,4864886.949,1
-7557.856311,4864887.558,1
-7552.641846,4864878.414,1
-7565.967053,4864889.481,1
-7568.166916,4864892.055,1
-7564.790517,4864889.467,1
-7554.266638,4864874.68,1
-7377.394403,4864803.275,2
-7385.622492,4864840.056,2
-7538.261329,4864895.732,1
-7562.20969,4864863.043,1
-7386.387036,4864840.338,2
-7385.684752,4864847.444,2
-7381.482035,4864847.515,2
-7378.880629,4864847.021,2
-7390.031794,4864841.014,2
-7380.530127,4864848.386,2
-7380.586193,4864848.937,2
-7376.782192,4864850.391,2
-7380.437418,4864854.637,2
-7384.475615,4864850.973,2
-7378.836263,4864856.582,2
-7381.417559,4864854.337,2
-7378.549711,4864855.625,2
-7376.998003,4864851.194,2
-7372.155353,4864841.054,2
-7373.145916,4864848.744,2
-7367.805698,4864845.002,2
-7353.259497,4864837.206,2
-7322.982198,4864816.167,2
-7324.346586,4864817.636,2
-7329.923525,4864822.936,2
-7327.266386,4864823.725,2
-7334.354684,4864827.752,2
-7314.697166,4864816.993,2
-7320.602671,4864820.332,2
-7316.858449,4864817.879,2
-7321.156354,4864821.573,2
-7313.534952,4864804.395,2
-7309.168356,4864804.135,2
-7313.399951,4864810.693,2
-7310.556096,4864814.719,2
-7310.96158,4864808.613,2
-7310.18425,4864803.341,2
-7316.31743,4864807.06,2
-7311.043053,4864801.891,2
-7314.843562,4864809.994,3
-7315.357273,4864803.567,2
-7314.158761,4864800.563,2
-7311.859753,4864794.984,2
-7314.379456,4864792.17,2
-7311.418517,4864797.347,2
-7324.048708,4864807.049,2
-7315.762225,4864813.697,2
-7313.325595,4864792.17,2
-7323.376426,4864796.182,2
-7313.446239,4864792.17,2
-7323.296928,4864798.684,2
-7325.623458,4864812.437,1
-7318.633936,4864814.655,2
-7324.912535,4864818.471,2
-7324.027919,4864799.179,2
-7324.344731,4864819.386,2
-7324.282939,4864820.569,2
-7332.529801,4864812.474,2
-7341.483351,4864822.495,2
-7347.692676,4864795.761,2
-7342.77019,4864818.684,2
-7341.406642,4864825.037,2
-7342.145545,4864820.597,2
-7351.730967,4864832.507,2
-7357.804932,4864835.159,2
-7362.951829,4864834.88,2
-7367.593082,4864834.459,2
-7368.379226,4864842.775,2
-7362.998517,4864836.13,2
-7365.278263,4864812.901,2
-7361.52868,4864837.834,2
-7360.939885,4864836.94,2
-7371.656038,4864849.379,2
-7368.411663,4864838.911,2
-7374.501274,4864837.475,2
-7378.185891,4864845.597,2
-7370.025643,4864856.956,2
-7633.575447,4864965.317,0
-7635.299737,4864964.462,0
-7634.59609,4864950.087,0
-7626.330025,4864977.402,0
-7620.661553,4864985.451,0
-7625.741726,4864984.438,0
-7606.298608,4864977.189,0
-7618.594033,4864975.465,0
-7601.976711,4864981.965,0
-7589.815552,4864985.611,0
-7611.33408,4864989.19,0
-7589.770374,4864985.123,0
-7594.890341,4864984.975,0
-7612.903732,4864980.726,0
-7631.234355,4864982.451,0
-7623.79217,4864984.584,0
-7627.325348,4864982.421,0
-7639.492204,4865005.439,0
-7639.995474,4865005.852,0
-7621.702056,4864987.218,0
-7638.48026,4865007.189,0
-7640.644252,4865010.067,0
-7640.419638,4865010.223,0
-7633.746128,4864996.445,0
-7639.831554,4865006.813,0
-7629.53923,4864983.862,0
-7643.662031,4864948.872,0
-7653.557642,4864929.09,0
-7644.196388,4864952.502,0
-7647.466139,4864932.999,0
-7653.775114,4864936.421,0
-7676.305593,4864934.316,0
-7673.195914,4864933.854,0
-7655.242677,4864934.27,0
-7662.443401,4864930.742,0
-7676.785269,4864933.256,0
-7681.180082,4864932.389,0
-7681.98003,4864931.751,0
-7680.083789,4864931.745,0
-7681.035314,4864932.009,0
-7650.191935,4864930.482,0
-7657.667971,4864934.573,0
-7645.165434,4864929.536,0
-7645.843522,4864928.147,0
-7645.13093,4864922.646,0
-7639.975864,4864915.166,0
-7645.037484,4864927.051,0
-7643.381506,4864925.308,0
-7650.691104,4864928.43,0
-7642.05014,4864911.53,0
-7639.228995,4864912.366,0
-7639.775034,4864909.224,0
-7637.087526,4864905.865,0
-7638.064549,4864905.82,1
-7638.463622,4864906.774,1
-7638.408938,4864907.713,1
-7636.518431,4864898.285,1
-7649.052339,4864910.026,2
-7638.069332,4864906.585,1
-7640.244162,4864914.257,1
-7640.293058,4864912.75,1
-7639.359192,4864906.919,1
-7637.602403,4864913.232,2
-7642.649632,4864922.387,1
-7645.413667,4864928.151,1
-7646.916283,4864929.739,1
-7646.49453,4864925.757,1
-7646.322217,4864935.075,1
-7646.930632,4864931.546,1
-7659.128463,4864936.975,1
-7649.823821,4864935.185,1
-7654.263758,4864936.083,1
-7668.608387,4864933.485,1
-7671.860888,4864935.386,1
-7676.086211,4864933.321,1
-7672.213566,4864931.813,1
-7685.007695,4864931.93,1
-7682.705965,4864930.531,1
-7680.911701,4864932.702,1
-7681.186417,4864933.877,1
-7649.694627,4864928.029,1
-7645.60906,4864947.201,1
-7683.623158,4864928.794,1
-7648.97473,4864943.093,1
-7689.162646,4864929.65,1
-7633.484063,4864970.409,1
-7646.525719,4864947.814,1
-7626.588859,4864981.42,1
-7633.696783,4864962.954,1
-7630.130926,4864985.008,1
-7632.172994,4864984.406,1
-7633.984582,4864986.974,1
-7637.559961,4864991.238,1
-7619.758914,4864978.615,1
-7639.385193,4865001.098,1
-7640.931131,4865007.914,1
-7640.541822,4865004.035,1
-7640.172419,4865006.908,1
-7640.192015,4865008.752,1
-7641.278307,4865009.565,1
-7635.76912,4864982.433,1
-7620.982173,4864979.859,1
-7619.969918,4864982.5,1
-7618.950347,4864978.907,1
-7610.639023,4864978.877,1
-7603.799714,4864981.722,1
-7615.239173,4864977.498,1
-7603.758416,4864980.06,1
-7599.575509,4864982.435,1
-7595.472881,4864983.773,1
-7595.713602,4864982.814,1
-7603.073579,4864980.257,1
-7596.987752,4864979.089,1
-7589.124635,4864985.57,1
-7633.599979,4864967.886,2
-7589.260445,4864985.94,1
-7633.219855,4864965.063,2
-7633.092947,4864985.463,2
-7628.031082,4864981.903,2
-7625.474365,4864978.888,2
-7636.909382,4864997.915,2
-7633.629329,4864985.638,2
-7639.417083,4865007.134,2
-7630.146669,4864990.021,2
-7638.878968,4865001.135,2
-7640.719644,4865007.387,2
-7633.777997,4865002.263,2
-7639.650378,4865008.931,2
-7640.196372,4865009.549,2
-7639.355938,4865008.897,2
-7638.184971,4865001.91,2
-7610.36065,4864976.852,2
-7638.67723,4865004.235,2
-7628.06228,4864985.887,2
-7632.330119,4864998.307,2
-7620.268402,4864976.11,2
-7613.24351,4864979.379,2
-7609.157338,4864977.849,2
-7602.707326,4864980.541,2
-7614.724927,4864979.16,2
-7604.636925,4864980.726,2
-7599.546746,4864981.62,2
-7591.870022,4864984.441,2
-7596.028536,4864981.311,2
-7604.434051,4864980.898,2
-7601.214587,4864981.651,2
-7600.797328,4864982.903,2
-7588.499152,4864985.662,2
-7598.537812,4864983.205,2
-7643.032762,4864947.875,2
-7648.081924,4864944.447,2
-7648.949147,4864942.916,2
-7618.752698,4864978.412,2
-7649.468267,4864937.057,2
-7651.41384,4864929.175,2
-7645.087112,4864926.648,2
-7644.791396,4864931.273,2
-7649.494876,4864937.057,2
-7642.187197,4864919.783,2
-7642.599343,4864916.442,2
-7641.216018,4864912.461,2
-7641.553772,4864908.624,2
-7637.50801,4864906.593,2
-7638.051282,4864906.642,2
-7637.460731,4864903.528,2
-7636.06407,4864903.315,3
-7636.942307,4864900.844,2
-7640.011608,4864908.271,2
-7639.287333,4864925.401,2
-7647.387185,4864924.689,2
-7656.896076,4864935.074,2
-7666.395472,4864936.886,2
-7669.135131,4864933.714,2
-7654.956884,4864928.051,2
-7682.203867,4864935.622,2
-7659.452714,4864936.77,2
-7676.461736,4864933.85,2
-7688.745321,4864930.378,2
-7687.607115,4864929.949,2
-7681.338637,4864932.393,2
-7678.479624,4864932.031,2
-7681.948631,4864931.983,2
-7683.844533,4864931.143,2
-7660.362673,4864933.881,2
-7679.135721,4864931.802,2
-7630.292108,4864981.591,3
-7633.576874,4864967.545,3
-7633.541568,4864965.825,3
-7635.012402,4864966.813,3
-7627.818367,4864978.207,3
-7612.405738,4864977.794,3
-7616.676895,4864979.136,3
-7611.415277,4864978.472,3
-7609.448545,4864976.541,3
-7602.98929,4864980.342,3
-7610.71938,4864977.212,3
-7601.765397,4864980.419,3
-7596.612511,4864982.228,3
-7600.043113,4864982.475,3
-7597.070834,4864982.76,3
-7589.410296,4864985.352,3
-7607.140752,4864979.946,3
-7597.760083,4864982.632,3
-7589.446608,4864985.958,3
-7636.186735,4864993.856,3
-7616.601462,4864977.784,3
-7635.145707,4864988.684,3
-7636.068952,4864988.922,3
-7640.695173,4865000.338,3
-7639.059846,4865000.316,3
-7637.461784,4865004.377,2
-7641.349067,4865009.855,3
-7640.281953,4865009.412,3
-7641.039968,4865015.738,3
-7639.583208,4865001.477,3
-7641.143836,4865013.783,3
-7640.261666,4865007.468,3
-7639.866004,4865001.617,3
-7622.284966,4864979.264,3
-7646.644668,4864948.586,3
-7648.219811,4864947.353,3
-7647.431429,4864942.07,3
-7646.82924,4864936.301,3
-7644.305128,4864928.689,3
-7647.298552,4864931.507,3
-7649.829553,4864929.517,3
-7645.757547,4864925.466,3
-7643.886467,4864922.084,3
-7639.345324,4864912.472,3
-7640.107856,4864912.838,2
-7636.735051,4864900.099,3
-7637.661039,4864908.594,3
-7637.36781,4864904.62,3
-7635.221806,4864898.121,3
-7638.427233,4864903.926,3
-7641.039048,4864918.004,3
-7638.188048,4864905.451,3
-7657.147217,4864936.697,3
-7645.812086,4864928.164,3
-7657.262478,4864933.738,3
-7657.943988,4864935.73,3
-7669.963482,4864935.49,3
-7659.068128,4864931.827,3
-7677.130361,4864934.281,3
-7689.57351,4864928.213,3
-7679.702274,4864929.137,3
-7683.260038,4864931.615,3
-7675.756154,4864932.877,3
-7686.608068,4864930.125,3
-7679.136696,4864932.163,3
-7683.957052,4864929.395,3
-7681.655255,4864930.74,3
-7536.77304,4864918.028,0
-7525.440823,4864937.109,0
-7656.696102,4864935.46,3
-7658.174146,4864934.585,3
-7531.40914,4864928.707,0
-7532.079694,4864940.016,0
-7523.327854,4864951.654,0
-7533.81908,4864938.593,0
-7534.604734,4864927.833,0
-7571.163589,4864874.633,0
-7559.65017,4864887.62,0
-7562.592125,4864867.245,0
-7570.323343,4864873.923,0
-7534.888516,4864930.503,0
-7380.263626,4864839.81,3
-7383.910641,4864842.488,3
-7551.940765,4864885.364,0
-7559.96093,4864870.593,0
-7382.136379,4864833.039,3
-7395.50662,4864861.031,3
-7383.19928,4864843.497,3
-7390.613004,4864837.501,3
-7385.30399,4864854.798,3
-7380.740708,4864851.938,3
-7386.554666,4864847.37,3
-7381.08842,4864849.339,3
-7383.395858,4864847.442,3
-7376.252815,4864849.692,3
-7377.860573,4864858.66,3
-7375.892602,4864851.236,3
-7377.813194,4864849.741,3
-7377.134296,4864860.322,3
-7379.634336,4864858.106,3
-7373.021925,4864853.523,3
-7370.957222,4864847.663,3
-7361.400475,4864839.616,3
-7365.629985,4864844.43,3
-7352.391957,4864840.097,3
-7355.306657,4864840.171,3
-7366.834733,4864844.947,3
-7373.730932,4864845.772,3
-7368.779902,4864843.312,3
-7366.374578,4864840.514,3
-7376.346226,4864845.915,3
-7352.193885,4864833.986,3
-7359.479079,4864839.468,3
-7366.72038,4864842.315,3
-7361.333064,4864838.596,3
-7355.070963,4864832.236,3
-7330.610359,4864821.97,3
-7339.354475,4864827.62,3
-7353.012011,4864830.115,3
-7337.493429,4864820.926,3
-7324.853088,4864812.335,3
-7330.412079,4864823.364,3
-7324.27429,4864821.874,3
-7331.155272,4864816.788,3
-7323.379531,4864816.653,3
-7316.649878,4864814.718,3
-7319.194833,4864815.626,3
-7320.447312,4864813.563,3
-7323.978543,4864812.821,3
-7326.50018,4864820.05,3
-7335.016289,4864836.515,3
-7317.390094,4864815.688,3
-7321.440751,4864817.026,3
-7315.492967,4864816.758,3
-7325.096823,4864813.243,3
-7315.864604,4864817.041,3
-7312.429613,4864808.856,3
-7313.273677,4864808.221,3
-7334.629876,4864804.481,3
-7329.092709,4864785.609,3
-7318.137597,4864797.266,3
-7321.897227,4864777.736,3
-7535.295079,4864919.114,1
-7314.114953,4864792.063,3
-7330.306475,4864792.063,3
-7315.334908,4864792.063,3
-7526.100634,4864930.823,1
-7534.821187,4864934.163,1
-7525.274872,4864926.43,1
-7517.686025,4864936.798,1
-7527.880007,4864933.775,1
-7512.576479,4864940.413,1
-7520.288534,4864932.699,1
-7517.193775,4864936.381,1
-7515.597342,4864949.287,1
-7521.003051,4864940.857,1
-7527.47465,4864959.505,1
-7508.658764,4864947.972,1
-7527.768828,4864959.505,1
-7525.672866,4864941.254,1
-7534.532405,4864941.44,1
-7526.349158,4864958.326,1
-7526.134429,4864946.662,1
-7533.71121,4864948.09,1
-7534.614155,4864948.09,1
-7538.118204,4864934.222,1
-7544.718012,4864929.948,1
-7539.086549,4864923.234,1
-7544.767401,4864926.366,1
-7543.030006,4864932.034,1
-7560.881464,4864866.949,1
-7561.669387,4864865.514,1
-7557.687474,4864886.508,1
-7560.839476,4864865.22,1
-7559.717437,4864860.898,1
-7559.651768,4864859.337,1
-7560.908516,4864864.469,1
-7566.636575,4864884.694,1
-7576.251469,4864872.066,0
-7571.068262,4864870.895,1
-7569.765868,4864871.952,1
-7572.038584,4864882.367,1
-7571.100404,4864872.732,1
-7559.089633,4864887.62,1
-7565.979649,4864891.08,1
-7572.087612,4864882.367,1
-7558.427852,4864890.605,1
-7550.055743,4864878.912,1
-7538.427113,4864895.732,1
-7554.736088,4864875.163,1
-7567.162152,4864892.055,1
-7549.758662,4864881.257,1
-7378.693349,4864841.414,2
-7388.390172,4864844.598,2
-7375.378696,4864839.912,2
-7387.067062,4864841.616,2
-7384.359327,4864851.889,2
-7380.161473,4864845.641,2
-7382.663982,4864848.498,2
-7378.811693,4864847.969,2
-7382.770437,4864846.229,2
-7381.77165,4864846.546,2
-7382.231675,4864853.486,2
-7377.833046,4864858.193,2
-7376.847428,4864846.625,2
-7372.888741,4864849.206,2
-7378.155021,4864857.356,2
-7379.967418,4864854.025,2
-7380.817242,4864854.024,2
-7377.581931,4864853.89,2
-7367.208588,4864843.946,2
-7374.223292,4864848.933,2
-7376.958619,4864845.127,2
-7351.508638,4864836.563,2
-7339.524765,4864825.288,2
-7330.153989,4864824.275,2
-7325.53614,4864822.159,2
-7326.303018,4864818.466,2
-7325.468175,4864827.525,2
-7320.308642,4864817.211,2
-7317.964687,4864819.082,2
-7322.161182,4864819.676,2
-7313.749237,4864815.173,2
-7309.523057,4864812.436,2
-7312.06517,4864812.163,2
-7312.386156,4864810.198,2
-7309.614379,4864803.669,2
-7315.255707,4864805.416,2
-7311.004902,4864802.081,2
-7315.743606,4864801.811,2
-7310.074036,4864815.449,2
-7325.443092,4864802.346,2
-7313.912634,4864792.979,2
-7316.588142,4864800.163,2
-7312.985496,4864795.837,2
-7315.798705,4864796.878,2
-7313.844659,4864806.609,2
-7319.04746,4864791.969,2
-7314.095974,4864792.17,2
-7324.106058,4864795.596,2
-7317.774599,4864791.596,2
-7323.867823,4864818.385,2
-7322.306125,4864814.186,2
-7316.033305,4864814.109,2
-7324.589378,4864811.545,2
-7320.34601,4864815.492,2
-7324.522385,4864818.656,2
-7326.970072,4864825.304,2
-7328.638477,4864821.674,2
-7324.379311,4864808.957,2
-7331.722425,4864822.003,2
-7342.24781,4864822.765,2
-7340.677257,4864825.455,2
-7344.527334,4864832.777,2
-7334.157771,4864826.217,2
-7357.611997,4864835.39,2
-7359.354341,4864834.106,2
-7351.695595,4864834.335,2
-7363.832174,4864836.884,2
-7361.107637,4864837.569,2
-7361.922917,4864837.69,2
-7362.68797,4864836.56,2
-7371.692533,4864839.997,2
-7364.014405,4864837.622,2
